Cell ID,Cell Latitude,Cell Longitude,Cell Altitude,Hex Point 1 Lat,Hex Point 1 Long,Hex Point 2 Lat,Hex Point 2 Long,Hex Point 3 Lat,Hex Point 3 Long,Hex Point 4 Lat,Hex Point 4 Long,Hex Point 5 Lat,Hex Point 5 Long,Hex Point 6 Lat,Hex Point 6 Long,PSS,GW Site
146,41.8313735,-122.223617,1940.0,42.037921,-122.303142,41.883801,-122.505975,41.677567,-122.426028,41.625128,-122.144559,41.778634,-121.941683,41.98519,-122.020315,2,19
147,41.21216633,-121.9878285,1213.0,41.418727,-122.065964,41.265081,-122.267535,41.058825,-122.188982,41.005901,-121.910148,41.158948,-121.708542,41.365516,-121.7858,2,19
148,40.59287433,-121.756139,1439.0,40.799472,-121.83292,40.646273,-122.03324,40.439972,-121.956045,40.386566,-121.679802,40.53918,-121.479454,40.745783,-121.555373,2,19
149,39.9734265,-121.5284455,1412.0,40.180085,-121.603906,40.027307,-121.802986,39.820937,-121.727115,39.767052,-121.453418,39.919258,-121.254318,40.12592,-121.32893,2,19
150,39.35375433,-121.3046475,591.0,39.560496,-121.37882,39.408114,-121.576671,39.201654,-121.502091,39.147291,-121.230897,39.299114,-121.033033,39.505857,-121.106373,2,19
151,38.73379117,-121.0846483,176.0,38.940638,-121.157565,38.788627,-121.354197,38.582056,-121.280877,38.527217,-121.012143,38.678681,-120.815505,38.885528,-120.887603,2,19
152,38.1134715,-120.8683545,150.0,38.320445,-120.940046,38.168783,-121.135471,37.962077,-121.063378,37.906765,-120.797064,38.057893,-120.601641,38.264866,-120.672527,2,19
153,37.4927315,-120.6556755,62.0,37.699853,-120.726172,37.548516,-120.920399,37.341656,-120.849506,37.285872,-120.585571,37.436686,-120.39135,37.643806,-120.461055,2,19
154,36.87150867,-120.4465235,43.0,37.078799,-120.515854,36.927765,-120.708895,36.72073,-120.639171,36.664475,-120.377575,36.814998,-120.184547,37.022285,-120.253099,2,19
155,36.24974117,-120.2408135,146.0,36.45722,-120.309006,36.306468,-120.500871,36.099238,-120.432289,36.042514,-120.172994,36.192766,-119.981147,36.400241,-120.048574,2,19
156,35.62736867,-120.0384628,355.0,35.835057,-120.105545,35.684565,-120.296244,35.47712,-120.228776,35.419927,-119.971745,35.56993,-119.781069,35.777613,-119.847398,2,19
157,35.00433183,-119.839392,563.0,35.212249,-119.905389,35.061997,-120.094935,34.854317,-120.028555,34.796657,-119.77375,34.94643,-119.584233,35.154341,-119.64949,2,19
158,34.38057217,-119.6435235,0.0,34.588738,-119.708462,34.438706,-119.896863,34.230771,-119.831546,34.172644,-119.578933,34.322208,-119.390564,34.530366,-119.454773,2,19
159,33.130653,-119.2610953,0.0,33.339373,-119.323989,33.189722,-119.510135,32.981222,-119.446869,32.922161,-119.198533,33.071365,-119.012429,33.280075,-119.074617,1,19
160,48.40404433,-124.7109247,0.0,48.612338,-124.806728,48.45172,-125.024263,48.243844,-124.927998,48.19613,-124.615737,48.355952,-124.398051,48.564282,-124.492771,0,19
161,47.78018583,-124.4271865,173.0,47.988179,-124.52116,47.828388,-124.737312,47.620801,-124.642881,47.572564,-124.333812,47.731579,-124.117522,47.939604,-124.210432,0,19
162,47.15716617,-124.1488378,33.0,47.364893,-124.241031,47.205889,-124.455811,46.998557,-124.363162,46.949802,-124.057227,47.10805,-123.842323,47.315806,-123.933473,0,19
163,46.53488067,-123.8757315,64.0,46.742376,-123.966193,46.584119,-124.17961,46.377007,-124.088696,46.327741,-123.785836,46.48526,-123.572308,46.692781,-123.661746,0,19
164,45.91323067,-123.6077248,208.0,46.120526,-123.696502,45.962979,-123.908565,45.756056,-123.819339,45.706283,-123.519499,45.863111,-123.307336,46.070429,-123.395108,0,19
165,45.29212083,-123.3446813,236.0,45.499248,-123.431819,45.342375,-123.642539,45.13561,-123.554955,45.085334,-123.25808,45.241506,-123.047272,45.448652,-123.133423,0,19
166,44.67145983,-123.0864675,58.0,44.878448,-123.17201,44.722215,-123.381396,44.515579,-123.295411,44.464804,-123.001447,44.620354,-122.791984,44.827359,-122.876557,0,19
167,44.05116017,-122.8329555,261.0,44.258039,-122.916945,44.102412,-123.125007,43.895876,-123.040579,43.844607,-122.749475,43.999567,-122.541345,44.20646,-122.624382,0,19
168,43.431137,-122.5840213,654.0,43.637934,-122.666498,43.482882,-122.873248,43.276418,-122.790336,43.224659,-122.50204,43.37906,-122.295232,43.585869,-122.376774,0,19
169,42.81130917,-122.3395462,1806.0,43.018051,-122.42055,42.863543,-122.625998,42.657126,-122.544562,42.60488,-122.259025,42.758751,-122.053528,42.965504,-122.133614,0,19
170,42.19159717,-122.0994135,1338.0,42.39831,-122.178982,42.244317,-122.383139,42.037921,-122.303142,41.98519,-122.020315,42.138562,-121.816118,42.345283,-121.894785,0,19
171,41.57192517,-121.8635123,1617.0,41.778634,-121.941683,41.625128,-122.144559,41.418727,-122.065964,41.365516,-121.7858,41.518415,-121.582892,41.725131,-121.660176,0,19
172,40.95221867,-121.631734,960.0,41.158948,-121.708542,41.005901,-121.910148,40.799472,-121.83292,40.745783,-121.555373,40.898237,-121.353742,41.104971,-121.429679,0,19
173,40.332406,-121.4039747,1753.0,40.53918,-121.479454,40.386566,-121.679802,40.180085,-121.603906,40.12592,-121.32893,40.277954,-121.128566,40.484731,-121.20319,0,19
174,39.7124165,-121.180133,1218.0,39.919258,-121.254318,39.767052,-121.453418,39.560496,-121.37882,39.505857,-121.106373,39.657497,-120.907263,39.864339,-120.980606,0,19
175,39.09218267,-120.9601108,751.0,39.299114,-121.033033,39.147291,-121.230897,38.940638,-121.157565,38.885528,-120.887603,39.036797,-120.689736,39.243728,-120.761831,0,19
176,38.47163767,-120.743814,555.0,38.678681,-120.815505,38.527217,-121.012143,38.320445,-120.940046,38.264866,-120.672527,38.415788,-120.475893,38.622829,-120.54677,0,19
177,37.85071633,-120.531151,313.0,38.057893,-120.601641,37.906765,-120.797064,37.699853,-120.726172,37.643806,-120.461055,37.794404,-120.265642,38.001577,-120.335332,0,19
178,37.22935517,-120.3220325,69.0,37.436686,-120.39135,37.285872,-120.585571,37.078799,-120.515854,37.022285,-120.253099,37.172581,-120.058895,37.379908,-120.127426,0,19
179,36.6074915,-120.1163732,52.0,36.814998,-120.184547,36.664475,-120.377575,36.45722,-120.309006,36.400241,-120.048574,36.550257,-119.855568,36.757758,-119.922969,0,19
180,35.98506417,-119.9140895,59.0,36.192766,-119.981147,36.042514,-120.172994,35.835057,-120.105545,35.777613,-119.847398,35.92737,-119.655578,36.135065,-119.721875,0,19
181,35.3620125,-119.7151005,322.0,35.56993,-119.781069,35.419927,-119.971745,35.212249,-119.905389,35.154341,-119.64949,35.303859,-119.458845,35.511769,-119.524065,0,19
182,34.73827783,-119.5193287,1718.0,34.94643,-119.584233,34.796657,-119.77375,34.588738,-119.708462,34.530366,-119.454773,34.679666,-119.265293,34.88781,-119.329461,0,19
183,34.11380117,-119.3266982,0.0,34.322208,-119.390564,34.172644,-119.578933,33.964465,-119.514686,33.90563,-119.263173,34.054731,-119.074846,34.263129,-119.137987,0,19
184,48.14758917,-124.3039398,326.0,48.355952,-124.398051,48.19613,-124.615737,47.988179,-124.52116,47.939604,-124.210432,48.098638,-123.992612,48.307032,-124.085647,1,19
185,47.52350767,-124.025204,278.0,47.731579,-124.117522,47.572564,-124.333812,47.364893,-124.241031,47.315806,-123.933473,47.474052,-123.717062,47.682152,-123.808324,1,19
186,46.90023483,-123.7517488,123.0,47.10805,-123.842323,46.949802,-124.057227,46.742376,-123.966193,46.692781,-123.661746,46.85028,-123.446733,47.05812,-123.536271,1,19
187,46.277668,-123.4834303,219.0,46.48526,-123.572308,46.327741,-123.785836,46.120526,-123.696502,46.070429,-123.395108,46.227219,-123.181484,46.434833,-123.269344,1,19
188,45.65570883,-123.2201093,411.0,45.863111,-123.307336,45.706283,-123.519499,45.499248,-123.431819,45.448652,-123.133423,45.604769,-122.921175,45.81219,-123.007404,1,19
189,45.0342635,-122.9616515,55.0,45.241506,-123.047272,45.085334,-123.25808,44.878448,-123.17201,44.827359,-122.876557,44.982838,-122.665675,45.190096,-122.750315,1,19
190,44.4132415,-122.7079268,164.0,44.620354,-122.791984,44.464804,-123.001447,44.258039,-122.916945,44.20646,-122.624382,44.361333,-122.414854,44.568459,-122.497949,1,19
191,43.792556,-122.4588102,393.0,43.999567,-122.541345,43.844607,-122.749475,43.637934,-122.666498,43.585869,-122.376774,43.740168,-122.16859,43.947191,-122.250179,1,19
192,43.17212317,-122.2141803,2029.0,43.37906,-122.295232,43.224659,-122.50204,43.018051,-122.42055,42.965504,-122.133614,43.119259,-121.926761,43.326206,-122.006885,1,19
193,42.55186183,-121.97392,1259.0,42.758751,-122.053528,42.60488,-122.259025,42.39831,-122.178982,42.345283,-121.894785,42.498525,-121.689252,42.705422,-121.767948,1,19
194,41.931694,-121.7379167,1240.0,42.138562,-121.816118,41.98519,-122.020315,41.778634,-121.941683,41.725131,-121.660176,41.877887,-121.455951,42.08476,-121.533257,1,19
195,41.31154383,-121.506061,1532.0,41.518415,-121.582892,41.365516,-121.7858,41.158948,-121.708542,41.104971,-121.429679,41.257269,-121.226751,41.464144,-121.302702,1,19
196,40.69133767,-121.2782472,1659.0,40.898237,-121.353742,40.745783,-121.555373,40.53918,-121.479454,40.484731,-121.20319,40.636597,-121.001547,40.843498,-121.076177,1,19
197,40.07100333,-121.0543728,1489.0,40.277954,-121.128566,40.12592,-121.32893,39.919258,-121.254318,39.864339,-120.980606,40.015799,-120.780237,40.22275,-120.85358,1,19
198,39.450472,-120.8343392,1316.0,39.657497,-120.907263,39.505857,-121.106373,39.299114,-121.033033,39.243728,-120.761831,39.394806,-120.562723,39.60183,-120.634812,1,19
199,38.82967567,-120.6180505,1105.0,39.036797,-120.689736,38.885528,-120.887603,38.678681,-120.815505,38.622829,-120.54677,38.77355,-120.348912,38.980669,-120.419777,1,19
200,38.20854767,-120.4054145,928.0,38.415788,-120.475893,38.264866,-120.672527,38.057893,-120.601641,38.001577,-120.335332,38.151963,-120.138711,38.359199,-120.208383,1,19
201,37.58702367,-120.1963407,401.0,37.794404,-120.265642,37.643806,-120.461055,37.436686,-120.39135,37.379908,-120.127426,37.529982,-119.932032,37.737356,-120.000539,1,19
202,36.96503983,-119.9907432,92.0,37.172581,-120.058895,37.022285,-120.253099,36.814998,-120.184547,36.757758,-119.922969,36.907541,-119.728789,37.115076,-119.79616,1,19
203,36.342534,-119.7885375,69.0,36.550257,-119.855568,36.400241,-120.048574,36.192766,-119.981147,36.135065,-119.721875,36.28458,-119.528899,36.492295,-119.595162,1,19
204,35.719445,-119.589642,66.0,35.92737,-119.655578,35.777613,-119.847398,35.56993,-119.781069,35.511769,-119.524065,35.661036,-119.332281,35.868952,-119.397461,1,19
205,35.0957125,-119.3939778,193.0,35.303859,-119.458845,35.154341,-119.64949,34.94643,-119.584233,34.88781,-119.329461,35.036849,-119.138857,35.244986,-119.202981,1,19
206,34.47127783,-119.2014688,369.0,34.679666,-119.265293,34.530366,-119.454773,34.322208,-119.390564,34.263129,-119.137987,34.41196,-118.948551,34.620338,-119.011645,1,19
207,47.89020683,-123.9001725,1119.0,48.098638,-123.992612,47.939604,-124.210432,47.731579,-124.117522,47.682152,-123.808324,47.840405,-123.590387,48.048863,-123.681758,2,19
208,47.26590267,-123.6263792,189.0,47.474052,-123.717062,47.315806,-123.933473,47.10805,-123.842323,47.05812,-123.536271,47.215607,-123.319756,47.423781,-123.40939,2,19
209,46.642377,-123.3577592,138.0,46.85028,-123.446733,46.692781,-123.661746,46.48526,-123.572308,46.434833,-123.269344,46.591592,-123.054239,46.799516,-123.142185,2,19
210,46.01952883,-123.0941718,189.0,46.227219,-123.181484,46.070429,-123.395108,45.863111,-123.307336,45.81219,-123.007404,45.968258,-122.793698,46.175966,-122.880001,2,19
211,45.39726083,-122.8354805,59.0,45.604769,-122.921175,45.448652,-123.133423,45.241506,-123.047272,45.190096,-122.750315,45.345509,-122.537997,45.553033,-122.622701,2,19
212,44.77548017,-122.5815545,214.0,44.982838,-122.665675,44.827359,-122.876557,44.620354,-122.791984,44.568459,-122.497949,44.72325,-122.287007,44.930621,-122.370155,2,19
213,44.15409717,-122.3322658,342.0,44.361333,-122.414854,44.20646,-122.624382,43.999567,-122.541345,43.947191,-122.250179,44.101393,-122.040601,44.308639,-122.122234,2,19
214,43.53302567,-122.087493,1860.0,43.740168,-122.16859,43.585869,-122.376774,43.37906,-122.295232,43.326206,-122.006885,43.47985,-121.798659,43.687001,-121.878818,2,19
215,42.91218283,-121.8471167,1396.0,43.119259,-121.926761,42.965504,-122.133614,42.758751,-122.053528,42.705422,-121.767948,42.858539,-121.561063,43.065622,-121.639786,2,19
216,42.291488,-121.6110227,0.0,42.498525,-121.689252,42.345283,-121.894785,42.138562,-121.816118,42.08476,-121.533257,42.237378,-121.3277,42.44442,-121.405024,2,19
217,41.670864,-121.3791008,1304.0,41.877887,-121.455951,41.725131,-121.660176,41.518415,-121.582892,41.464144,-121.302702,41.616291,-121.098461,41.823316,-121.174423,2,19
218,41.05023517,-121.151244,1290.0,41.257269,-121.226751,41.104971,-121.429679,40.898237,-121.353742,40.843498,-121.076177,40.995201,-120.873241,41.202235,-120.947874,2,19
219,40.42952833,-120.927349,1684.0,40.636597,-121.001547,40.484731,-121.20319,40.277954,-121.128566,40.22275,-120.85358,40.374035,-120.651936,40.581103,-120.725275,2,19
220,39.808672,-120.707315,1510.0,40.015799,-120.780237,39.864339,-120.980606,39.657497,-120.907263,39.60183,-120.634812,39.752721,-120.434447,39.959846,-120.506525,2,19
221,39.18759783,-120.4910458,1505.0,39.394806,-120.562723,39.243728,-120.761831,39.036797,-120.689736,38.980669,-120.419777,39.131191,-120.22068,39.338396,-120.291528,2,19
222,38.56623767,-120.2784483,1909.0,38.77355,-120.348912,38.622829,-120.54677,38.415788,-120.475893,38.359199,-120.208383,38.509376,-120.010542,38.716684,-120.08019,2,19
223,37.9445255,-120.0694313,1426.0,38.151963,-120.138711,38.001577,-120.335332,37.794404,-120.265642,37.737356,-120.000539,37.887211,-119.803943,38.094642,-119.872421,2,19
224,37.32239733,-119.8639068,359.0,37.529982,-119.932032,37.379908,-120.127426,37.172581,-120.058895,37.115076,-119.79616,37.26463,-119.600795,37.472207,-119.668133,2,19
225,36.69978933,-119.6617908,99.0,36.907541,-119.728789,36.757758,-119.922969,36.550257,-119.855568,36.492295,-119.595162,36.641571,-119.401017,36.849314,-119.46724,2,19
226,36.07663967,-119.463,66.0,36.28458,-119.528899,36.135065,-119.721875,35.92737,-119.655578,35.868952,-119.397461,36.01797,-119.204525,36.225901,-119.269662,2,19
227,35.45288717,-119.267455,104.0,35.661036,-119.332281,35.511769,-119.524065,35.303859,-119.458845,35.244986,-119.202981,35.393767,-119.011241,35.601906,-119.075317,2,19
228,34.82847217,-119.0750788,1880.0,35.036849,-119.138857,34.88781,-119.329461,34.679666,-119.265293,34.620338,-119.011645,34.768902,-118.821088,34.977268,-118.884129,2,19
229,34.20333517,-118.8857965,247.0,34.41196,-118.948551,34.263129,-119.137987,34.054731,-119.074846,33.994948,-118.823377,34.143315,-118.633994,34.351928,-118.696024,2,19
230,33.57741767,-118.6995353,0.0,33.78631,-118.761291,33.637667,-118.94957,33.428997,-118.887431,33.368758,-118.638108,33.516947,-118.449885,33.725827,-118.510927,2,19
231,32.95066217,-118.5162253,272.0,33.159841,-118.577005,33.011368,-118.764138,32.802405,-118.702979,32.741712,-118.455766,32.889741,-118.268693,33.098906,-118.328771,1,19
232,48.25728683,-123.7737198,0.0,48.466093,-123.866277,48.307032,-124.085647,48.098638,-123.992612,48.048863,-123.681758,48.207131,-123.462274,48.415964,-123.553751,0,19
233,47.63190617,-123.4995992,1424.0,47.840405,-123.590387,47.682152,-123.808324,47.474052,-123.717062,47.423781,-123.40939,47.581262,-123.191352,47.789785,-123.28108,0,19
234,47.00737883,-123.2306887,299.0,47.215607,-123.319756,47.05812,-123.536271,46.85028,-123.446733,46.799516,-123.142185,46.956251,-122.92558,47.164499,-123.013607,0,19
235,46.3836005,-122.9668462,165.0,46.591592,-123.054239,46.434833,-123.269344,46.227219,-123.181484,46.175966,-122.880001,46.331992,-122.664818,46.540001,-122.751191,0,19
236,45.76047067,-122.7079332,70.0,45.968258,-122.793698,45.81219,-123.007404,45.604769,-122.921175,45.553033,-122.622701,45.708386,-122.408929,45.916188,-122.493692,0,19
237,45.137894,-122.4538165,361.0,45.345509,-122.537997,45.190096,-122.750315,44.982838,-122.665675,44.930621,-122.370155,45.085336,-122.15778,45.292964,-122.240977,0,19
238,44.5157775,-122.2043682,652.0,44.72325,-122.287007,44.568459,-122.497949,44.361333,-122.414854,44.308639,-122.122234,44.462751,-121.911246,44.670233,-121.992919,0,19
239,43.89403333,-121.9594637,1591.0,44.101393,-122.040601,43.947191,-122.250179,43.740168,-122.16859,43.687001,-121.878818,43.84054,-121.669202,44.047907,-121.749392,0,19
240,43.27257583,-121.7189832,1768.0,43.47985,-121.798659,43.326206,-122.006885,43.119259,-121.926761,43.065622,-121.639786,43.218619,-121.431532,43.425899,-121.510276,0,19
241,42.65132233,-121.4828105,1585.0,42.858539,-121.561063,42.705422,-121.767948,42.498525,-121.689252,42.44442,-121.405024,42.596904,-121.198119,42.804124,-121.275457,0,19
242,42.0301935,-121.2508343,1314.0,42.237378,-121.3277,42.08476,-121.533257,41.877887,-121.455951,41.823316,-121.174423,41.975317,-120.968854,42.182503,-121.044821,0,19
243,41.4091125,-121.0229463,1405.0,41.616291,-121.098461,41.464144,-121.302702,41.257269,-121.226751,41.202235,-120.947874,41.353779,-120.743629,41.560957,-120.818261,0,19
244,40.78800433,-120.7990422,1896.0,40.995201,-120.873241,40.843498,-121.076177,40.636597,-121.001547,40.581103,-120.725275,40.732216,-120.522341,40.939411,-120.595672,0,19
245,40.16679567,-120.5790202,1609.0,40.374035,-120.651936,40.22275,-120.85358,40.015799,-120.780237,39.959846,-120.506525,40.110554,-120.30489,40.31779,-120.376953,0,19
246,39.54541683,-120.3627828,2023.0,39.752721,-120.434447,39.60183,-120.634812,39.394806,-120.562723,39.338396,-120.291528,39.488724,-120.09118,39.696024,-120.162007,0,19
247,38.92379867,-120.1502355,2498.0,39.131191,-120.22068,38.980669,-120.419777,38.77355,-120.348912,38.716684,-120.08019,38.866656,-119.881116,39.074042,-119.950738,0,19
248,38.301873,-119.9412865,1930.0,38.509376,-120.010542,38.359199,-120.208383,38.151963,-120.138711,38.094642,-119.872421,38.244281,-119.674608,38.451777,-119.743054,0,19
249,37.67957583,-119.7358475,1136.0,37.887211,-119.803943,37.737356,-120.000539,37.529982,-119.932032,37.472207,-119.668133,37.621536,-119.471569,37.829163,-119.538869,0,19
250,37.0568415,-119.5338322,477.0,37.26463,-119.600795,37.115076,-119.79616,36.907541,-119.728789,36.849314,-119.46724,36.998354,-119.271914,37.206134,-119.338095,0,19
251,36.433608,-119.3351582,97.0,36.641571,-119.401017,36.492295,-119.595162,36.28458,-119.528899,36.225901,-119.269662,36.374674,-119.07556,36.582627,-119.140649,0,19
252,35.8098125,-119.139744,140.0,36.01797,-119.204525,35.868952,-119.397461,35.661036,-119.332281,35.601906,-119.075317,35.750432,-118.882428,35.958579,-118.946452,0,19
253,35.1853945,-118.9475123,94.0,35.393767,-119.011241,35.244986,-119.202981,35.036849,-119.138857,34.977268,-118.884129,35.125568,-118.692441,35.333929,-118.755425,0,19
254,34.56029433,-118.7583875,760.0,34.768902,-118.821088,34.620338,-119.011645,34.41196,-118.948551,34.351928,-118.696024,34.500022,-118.505524,34.708616,-118.567493,0,19
255,33.93445267,-118.572296,0.0,34.143315,-118.633994,33.994948,-118.823377,33.78631,-118.761291,33.725827,-118.510927,33.873734,-118.321605,34.082582,-118.382582,0,19
256,33.30781067,-118.3891673,0.0,33.516947,-118.449885,33.368758,-118.638108,33.159841,-118.577005,33.098906,-118.328771,33.246645,-118.140613,33.455767,-118.200622,0,19
257,47.99826767,-123.3713853,646.0,48.207131,-123.462274,48.048863,-123.681758,47.840405,-123.590387,47.789785,-123.28108,47.947268,-123.061498,48.156154,-123.151315,1,19
258,47.37269483,-123.1021962,15.0,47.581262,-123.191352,47.423781,-123.40939,47.215607,-123.319756,47.164499,-123.013607,47.321217,-122.795484,47.529803,-122.883588,1,19
259,46.74794417,-122.8381097,95.0,46.956251,-122.92558,46.799516,-123.142185,46.591592,-123.054239,46.540001,-122.751191,46.695991,-122.534512,46.904314,-122.620951,1,19
260,46.1239125,-122.5789867,391.0,46.331992,-122.664818,46.175966,-122.880001,45.968258,-122.793698,45.916188,-122.493692,46.071489,-122.278446,46.279582,-122.363265,1,19
261,45.50050133,-122.3246918,55.0,45.708386,-122.408929,45.553033,-122.622701,45.345509,-122.537997,45.292964,-122.240977,45.44761,-122.027152,45.655506,-122.110395,1,19
262,44.87761467,-122.0750955,1508.0,45.085336,-122.15778,44.930621,-122.370155,44.72325,-122.287007,44.670233,-121.992919,44.824259,-121.780502,45.031989,-121.86221,1,19
263,44.2551625,-121.8300715,1605.0,44.462751,-121.911246,44.308639,-122.122234,44.101393,-122.040601,44.047907,-121.749392,44.201345,-121.53837,44.40894,-121.618586,1,19
264,43.63305633,-121.5894987,1303.0,43.84054,-121.669202,43.687001,-121.878818,43.47985,-121.798659,43.425899,-121.510276,43.57878,-121.300637,43.786268,-121.3794,1,19
265,43.011212,-121.3532598,1787.0,43.218619,-121.431532,43.065622,-121.639786,42.858539,-121.561063,42.804124,-121.275457,42.956479,-121.067187,43.163889,-121.144534,1,19
266,42.38954733,-121.1212415,1702.0,42.596904,-121.198119,42.44442,-121.405024,42.237378,-121.3277,42.182503,-121.044821,42.334361,-120.837908,42.541718,-120.913877,1,19
